"homeTeamName","awayTeamName","league_name","goalsHomeTeam","goalsAwayTeam","home_prob","draw_prob","away_prob"
"FC Ingolstadt 04","Jahn Regensburg","Germany – 2. Bundesliga",2,4,0.591188526618256,0.244380245680821,0.164431227700923
"1. FC Nürnberg","1. FC Union Berlin","Germany – 2. Bundesliga",2,2,0.401444070473648,0.278716883214561,0.319839046311791
"Excelsior","Feyenoord Rotterdam","Netherlands – Eredivisie",0,1,0.132714356429021,0.196663411240585,0.670622232330395
"FC Utrecht","Willem II Tilburg","Netherlands – Eredivisie",2,0,0.640183882463601,0.212034497833949,0.14778161970245
"Ajax Amsterdam","FC Groningen","Netherlands – Eredivisie",3,1,0.742685489816353,0.150196410690904,0.107118099492743
"Sparta Rotterdam","PEC Zwolle","Netherlands – Eredivisie",1,1,0.336648217312394,0.269690560830371,0.393661221857235
"NAC Breda","PSV Eindhoven","Netherlands – Eredivisie",1,4,0.117019740115087,0.171519267585206,0.711460992299707
"Huddersfield Town","Newcastle United FC","England – Premiere League",1,0,0.395010371530431,0.295959432445761,0.309030196023807
"Tottenham Hotspur FC","Chelsea FC","England – Premiere League",1,2,0.449399261448087,0.280713578784192,0.269887159767722
"OSC Lille","SM Caen","France – Ligue 1",0,2,0.596384675980662,0.24840903992971,0.155206284089628
"Olympique de Marseille","Angers SCO","France – Ligue 1",1,1,0.583579567609722,0.243810926736277,0.172609505654001
"Paris Saint-Germain","Toulouse FC","France – Ligue 1",6,2,0.906232914160743,0.0650628758884636,0.0287042099507928
"Vitoria Setubal","G.D. Chaves","Portugal – Primeira Liga",1,1,0.360136420279399,0.302157801534728,0.337705778185873
"FC Porto","Moreirense FC","Portugal – Primeira Liga",3,0,0.831726789095176,0.117485296340823,0.0507879145640014
"Desportivo Aves","Sporting Braga","Portugal – Primeira Liga",0,2,0.316717920472453,0.299230427931029,0.384051651596518
"Maritimo Funchal","Boavista Porto FC","Portugal – Primeira Liga",1,0,0.413104115246314,0.307547543211767,0.27934834154192
"Atalanta BC","AS Roma","Italy – Serie A",0,1,0.320136655948553,0.276728295819936,0.403135048231511
"UC Sampdoria","Benevento Calcio","Italy – Serie A",2,1,0.588457036254298,0.241566927854802,0.169976035890901
"FC Crotone","AC Milan","Italy – Serie A",0,3,0.158678722257641,0.230737530247581,0.610583747494778
"Bologna FC","Torino FC","Italy – Serie A",1,1,0.296143686491498,0.28495220996711,0.418904103541392
"FC Internazionale Milano","ACF Fiorentina","Italy – Serie A",3,0,0.629073894871379,0.219845700665274,0.151080404463347
"SS Lazio","SPAL Ferrara","Italy – Serie A",0,0,0.757801486146821,0.16399402611873,0.07820448773445
"US Sassuolo Calcio","Genoa CFC","Italy – Serie A",0,0,0.460853110189059,0.2780785055815,0.26106838422944
"Udinese Calcio","AC Chievo Verona","Italy – Serie A",1,2,0.46230739646098,0.285741014722239,0.251951588816781
"Palmeiras","Chapecoense","Campeonato Brasileiro da Série A",0,2,0.675084353100637,0.212444846049583,0.112470800849779
"Coritiba FC","Santos FC","Campeonato Brasileiro da Série A",0,0,0.376928477974777,0.305076486860835,0.317995035164388
"Arminia Bielefeld","VfL Bochum","Germany – 2. Bundesliga",2,0,0.401231656283371,0.284254497017082,0.314513846699546
"Manchester City FC","Everton FC","England – Premiere League",1,1,0.7514720567428,0.16370273641329,0.0848252068439105
"Feirense","FC Paços de Ferreira","Portugal – Primeira Liga",2,1,0.355830977187343,0.305635384794144,0.338533638018513
"Fluminense FC","Atlético Mineiro","Campeonato Brasileiro da Série A",2,1,0.439343084498405,0.276300750024493,0.284356165477102
"Chapecoense","Corinthians","Campeonato Brasileiro da Série A",0,1,0.329811320754717,0.303180592991914,0.367008086253369
"SpVgg Greuther Fürth","FC Ingolstadt 04","Germany – 2. Bundesliga",0,1,0.320421205299814,0.293559547370488,0.386019247329697
"MSV Duisburg","SV Darmstadt 98","Germany – 2. Bundesliga",1,2,0.356393047668216,0.299718923879998,0.343888028451787
"NAC Breda","Sparta Rotterdam","Netherlands – Eredivisie",2,2,0.406332453825857,0.277044854881266,0.316622691292876
"Notts County","Accrington Stanley","League Two",2,2,0.399390841513246,0.276850469685318,0.323758688801435
"Bristol City","Aston Villa FC","England – Championship",1,1,0.396436914115827,0.291986469678124,0.311576616206049
"Paris Saint-Germain","AS Saint-Étienne","France – Ligue 1",3,0,0.886905863911825,0.0799669221559842,0.0331272139321904
"Quevilly Rouen","Clermont Foot Auvergne","France – Ligue 2",0,2,0.312568491564926,0.316627822624211,0.370803685810863
"FC Valenciennes","Chamois Niortais FC","France – Ligue 2",4,1,0.387091633466135,0.331792828685259,0.281115537848606
"Sochaux FC","LB Châteauroux","France – Ligue 2",1,5,0.600016556748255,0.270840806865532,0.129142636386214
"Nîmes Olympique","Le Havre AC","France – Ligue 2",1,0,0.398116302449865,0.316683422403302,0.285200275146833
"RC Tours","Ajaccio AC","France – Ligue 2",1,3,0.403214892561238,0.314767754838128,0.282017352600635
"Paris FC","AJ Auxerre","France – Ligue 2",2,1,0.371254525601977,0.33553244066433,0.293213033733694
"FC Bourg-en-Bresse Péronnas","Gazélec Ajaccio","France – Ligue 2",2,0,0.321669158792064,0.31749163724931,0.360839203958626
"Stade Brestois","AS Nancy","France – Ligue 2",2,1,0.414792789444341,0.314439695223936,0.270767515331723
"C.F. Os Belenenses","Vitoria Setubal","Portugal – Primeira Liga",1,1,0.420821287391586,0.307982771844947,0.271195940763467
"Parma FC","Cremonese","Italy – Serie B",1,0,0.541864406779661,0.28271186440678,0.175423728813559
"Fluminense FC","Vasco da Gama","Campeonato Brasileiro da Série A",0,1,0.492381192627868,0.288493447357087,0.219125360015046
"Jahn Regensburg","Holstein Kiel","Germany – 2. Bundesliga",1,2,0.349576631414289,0.270921889346074,0.379501479239637
"Erzgebirge Aue","1. FC Nürnberg","Germany – 2. Bundesliga",3,1,0.320998495689425,0.294814328367327,0.384187175943249
"FC St. Pauli","1. FC Heidenheim 1846","Germany – 2. Bundesliga",1,0,0.497174076865109,0.278636021100226,0.224189902034665
"Vitesse Arnhem","AZ Alkmaar","Netherlands – Eredivisie",1,2,0.439604489577766,0.26376269374666,0.296632816675575
"PEC Zwolle","FC Twente Enschede","Netherlands – Eredivisie",2,0,0.485268332235342,0.25872396493184,0.256007702832818
"ADO Den Haag","SC Heerenveen","Netherlands – Eredivisie",1,2,0.290193056896982,0.26860844935919,0.441198493743828
"Heracles Almelo","Excelsior","Netherlands – Eredivisie",2,2,0.449551445342784,0.264370362166353,0.286078192490863
"Gillingham FC","Southend United FC","England – League One",3,3,0.288757507507508,0.269613363363363,0.441629129129129
"Bristol Rovers","Fleetwood Town FC","England – League One",3,1,0.466541540582985,0.280193051671965,0.253265407745049
"Blackpool FC","Oldham Athletic AFC","England – League One",2,1,0.451751385191303,0.294798487013056,0.25345012779564
"Blackburn Rovers FC","Milton Keynes Dons","England – League One",4,1,0.449547947607003,0.278719727516341,0.271732324876656
"AFC Wimbledon","Doncaster Rovers FC","England – League One",2,0,0.35497808777236,0.3012931300537,0.34372878217394
"Northampton Town","Peterborough United FC","England – League One",1,4,0.372214786983572,0.273166034144806,0.354619178871621
"Oxford United","Shrewsbury Town FC","England – League One",1,1,0.485968009343473,0.269833065961431,0.244198924695095
"Wigan Athletic FC","Portsmouth","England – League One",1,1,0.469706274020051,0.279139728560487,0.251153997419462
"Walsall FC","Bradford City AFC","England – League One",3,3,0.273358791178674,0.29483108293289,0.431810125888436
"Rotherham United","Charlton Athletic","England – League One",0,2,0.40977167993297,0.27864474235442,0.31158357771261
"Rochdale AFC","Bury FC","England – League One",0,0,0.478259085640431,0.261567971771174,0.260172942588395
"Plymouth Argyle","Scunthorpe United FC","England – League One",0,4,0.340920797103385,0.282618399917588,0.376460802979027
"Barnet FC","Stevenage FC","League Two",0,1,0.370907159533371,0.284398201041623,0.344694639425006
"Cambridge United","Morecambe FC","League Two",0,0,0.526074819423983,0.247015548663863,0.226909631912153
"Cheltenham Town","Exeter City","League Two",3,4,0.349576869626131,0.267944908312337,0.382478222061532
"Colchester United FC","Forest Green Rovers","League Two",5,1,0.371039935115386,0.274110963301535,0.354849101583078
"Grimsby Town","Wycombe Wanderers","League Two",2,3,0.303609635153149,0.281672522786592,0.414717842060259
"Lincoln City","Carlisle United","League Two",4,1,0.46493827419034,0.264599017831901,0.27046270797776
"Yeovil Town","Coventry City FC","League Two",2,0,0.272575608504085,0.275655558882662,0.451768832613252
"Swindon Town FC","Crawley Town","League Two",0,3,0.525900767569766,0.23906583409301,0.235033398337224
"Port Vale FC","Crewe Alexandra FC","League Two",0,1,0.423879530410246,0.268573807146988,0.307546662442765
"Newport County","Chesterfield FC","League Two",4,1,0.449918953464293,0.272716237155731,0.277364809379976
"Mansfield Town","Luton Town","League Two",2,2,0.409826270110392,0.275532916062919,0.314640813826688
"Nottingham Forest","Leeds United","England – Championship",0,2,0.39975852701479,0.283549652882584,0.316691820102626
"Burton Albion FC","Sheffield Wednesday","England – Championship",1,1,0.252561801246625,0.291882800243106,0.455555398510268
"Brentford FC","Wolverhampton Wanderers FC","England – Championship",0,0,0.393382906343138,0.272511063612006,0.334106030044857
"Birmingham City","Reading","England – Championship",0,2,0.453593265396544,0.29111209570226,0.255294638901196
"Barnsley FC","Sunderland AFC","England – Championship",3,0,0.282516959564126,0.264141872763207,0.453341167672667
"Cardiff City FC","Queens Park Rangers","England – Championship",2,1,0.567487511090364,0.251482450401611,0.181030038508025
"Sheffield United FC","Derby County","England – Championship",3,1,0.355931551328809,0.291991751688903,0.352076696982288
"Ipswich Town","Fulham FC","England – Championship",0,2,0.27414938293512,0.258878462400273,0.466972154664607
"Middlesbrough FC","Preston North End","England – Championship",0,0,0.554791952511142,0.264969806041224,0.180238241447635
"Millwall FC","Norwich City FC","England – Championship",4,0,0.361757742210437,0.275139691258642,0.363102566530921
"AFC Bournemouth","Manchester City FC","England – Premiere League",1,2,0.0865618596500612,0.162375144012449,0.75106299633749
"Crystal Palace FC","Swansea City FC","England – Premiere League",0,2,0.497216841497702,0.284043953353127,0.218739205149171
"Huddersfield Town","Southampton FC","England – Premiere League",0,0,0.244486615584318,0.284171399563222,0.47134198485246
"Newcastle United FC","West Ham United FC","England – Premiere League",3,0,0.415466391052379,0.290088959433022,0.294444649514599
"Watford FC","Brighton & Hove Albion","England – Premiere League",0,0,0.497233411631977,0.287385424255591,0.215381164112432
"Manchester United FC","Leicester City FC","England – Premiere League",2,0,0.741022899441961,0.175638448821369,0.08333865173667
"FC Nantes","Olympique Lyonnais","France – Ligue 1",0,0,0.278799182875921,0.267341682209788,0.453859134914291
"Toulouse FC","Stade Rennais FC","France – Ligue 1",3,2,0.419948363355788,0.306377422322462,0.27367421432175
"Amiens SC","OGC Nice","France – Ligue 1",3,0,0.265629482751733,0.297213476127701,0.437157041120565
"Dijon FCO","Montpellier Hérault SC","France – Ligue 1",2,1,0.370866632310071,0.297371720419356,0.331761647270574
"SM Caen","FC Metz","France – Ligue 1",1,0,0.52850387467163,0.277383100631778,0.194113024696592
"FC Girondins de Bordeaux","ES Troyes AC","France – Ligue 1",2,1,0.683387725579331,0.204493451184842,0.112118823235827
"FC Lorient","Stade de Reims","France – Ligue 2",2,1,0.445389661113073,0.303863974404246,0.250746364482681
"FC Paços de Ferreira","Vitoria Guimaraes","Portugal – Primeira Liga",0,0,0.371023527740776,0.294801171588593,0.334175300670631
"Moreirense FC","CD Tondela","Portugal – Primeira Liga",0,3,0.441582113129595,0.308827996840634,0.249589890029771
"G.D. Chaves","Feirense","Portugal – Primeira Liga",0,2,0.526028524068992,0.281160101783224,0.192811374147784
"FC Rio Ave","SL Benfica","Portugal – Primeira Liga",1,1,0.140473562132423,0.23696389728649,0.622562540581087
"Genoa CFC","Juventus Turin","Italy – Serie A",2,4,0.091350117678629,0.19409638865182,0.714553493669551
"Benevento Calcio","Bologna FC","Italy – Serie A",0,1,0.351349177470939,0.303487370013597,0.345163452515464
"AS Roma","FC Internazionale Milano","Italy – Serie A",1,3,0.413666089526561,0.270079512996681,0.316254397476758
"Carpi FC","Novara Calcio","Italy – Serie B",1,0,0.437204863035,0.319661260514115,0.243133876450885
"AS Avellino 1912","Brescia Calcio","Italy – Serie B",2,1,0.458287171554589,0.301281381299776,0.240431447145634
"AS Cittadella","Ascoli","Italy – Serie B",3,2,0.528299592138212,0.277275883778241,0.194424524083547
"US Cittá di Palermo","Spezia Calcio","Italy – Serie B",2,0,0.508414078250255,0.290999705201433,0.200586216548313
"Pro Vercelli","Frosinone Calcio","Italy – Serie B",0,2,0.270888100650913,0.310572344695315,0.418539554653772
"Ternana Calcio","Empoli FC","Italy – Serie B",1,1,0.245047368364966,0.30961540510875,0.445337226526284
"Virtus Entella","Perugia","Italy – Serie B",1,5,0.38692453997571,0.317605811315566,0.295469648708724
"Venezia","Salernitana Calcio","Italy – Serie B",0,0,0.389583577979219,0.318519472549785,0.291896949470997
"Corinthians","Atlético Goianiense","Campeonato Brasileiro da Série A",0,1,0.682447584643218,0.209301189638962,0.10825122571782
"Bahia","Botafogo","Campeonato Brasileiro da Série A",1,2,0.482986031907899,0.285272451594724,0.231741516497377
"Palmeiras","Sao Paulo","Campeonato Brasileiro da Série A",4,2,0.480669078308422,0.279586885090572,0.239744036601006
"EC Flamengo","Atlético PR","Campeonato Brasileiro da Série A",2,0,0.595016874922779,0.245954143221972,0.159028981855249
"Ponte Preta","Atlético Mineiro","Campeonato Brasileiro da Série A",1,2,0.404902433148639,0.293920139725367,0.301177427125994
"VfL Bochum","Dynamo Dresden","Germany – 2. Bundesliga",3,2,0.509353745954973,0.253018331759731,0.237627922285295
"1. FC Union Berlin","Arminia Bielefeld","Germany – 2. Bundesliga",1,1,0.554880837102097,0.252001319802064,0.193117843095839
"SV Sandhausen","Fortuna Düsseldorf","Germany – 2. Bundesliga",1,2,0.386823781467595,0.302731655061596,0.310444563470809
"Feyenoord Rotterdam","Willem II Tilburg","Netherlands – Eredivisie",5,0,0.795689792994071,0.137617786763202,0.0666924202427273
"VVV Venlo","Ajax Amsterdam","Netherlands – Eredivisie",0,2,0.149429433223363,0.190580898232141,0.659989668544496
"PSV Eindhoven","Roda JC Kerkrade","Netherlands – Eredivisie",2,0,0.866510878746745,0.0878834196247194,0.045605701628536
"FC Groningen","FC Utrecht","Netherlands – Eredivisie",2,1,0.355956492563625,0.273199100735107,0.370844406701267
"West Bromwich Albion FC","Stoke City FC","England – Premiere League",1,1,0.415429394643225,0.312233557757328,0.272337047599447
"Chelsea FC","Everton FC","England – Premiere League",2,0,0.656677040142581,0.216850280268541,0.126472679588878
"Liverpool FC","Arsenal FC","England – Premiere League",4,0,0.451774986346259,0.260731840524304,0.287493173129438
"Tottenham Hotspur FC","Burnley FC","England – Premiere League",1,1,0.781496053619245,0.148912660456971,0.0695912859237835
"EA Guingamp","RC Strasbourg Alsace","France – Ligue 1",2,0,0.513462592972737,0.278869001588797,0.207668405438466
"Angers SCO","OSC Lille","France – Ligue 1",1,1,0.441772811382786,0.298568169160843,0.259659019456371
"AS Monaco FC","Olympique de Marseille","France – Ligue 1",6,1,0.595856998210752,0.230587174624931,0.173555827164317
"Boavista Porto FC","Desportivo Aves","Portugal – Primeira Liga",1,0,0.400036093482119,0.32108160134749,0.278882305170391
"Sporting CP","GD Estoril Praia","Portugal – Primeira Liga",2,1,0.814555736389965,0.126734243553997,0.0587100200560382
"Sporting Braga","FC Porto","Portugal – Primeira Liga",0,1,0.121108234560556,0.224915292755318,0.653976472684126
"Torino FC","US Sassuolo Calcio","Italy – Serie A",3,0,0.561794305169957,0.25026627210206,0.187939422727984
"AC Chievo Verona","SS Lazio","Italy – Serie A",1,2,0.262936727943896,0.285102905590329,0.451960366465775
"FC Crotone","Hellas Verona FC","Italy – Serie A",0,0,0.374413997893624,0.301835284455783,0.323750717650593
"ACF Fiorentina","UC Sampdoria","Italy – Serie A",1,2,0.499506698339855,0.265528889048703,0.234964412611442
"AC Milan","Cagliari Calcio","Italy – Serie A",2,1,0.745418842864516,0.166479922380607,0.0881012347548766
"SSC Napoli","Atalanta BC","Italy – Serie A",3,1,0.693354659164276,0.194268057002603,0.112377283833121
"SPAL Ferrara","Udinese Calcio","Italy – Serie A",3,2,0.38471720590738,0.301855038481175,0.313427755611444
"Pescara Calcio","Foggia","Italy – Serie B",5,1,0.535081716674129,0.259387032777555,0.205531250548317
"Cruzeiro","Santos FC","Campeonato Brasileiro da Série A",1,1,0.509010739735889,0.27648528888635,0.214503971377761
"Avaí SC","Chapecoense","Campeonato Brasileiro da Série A",1,0,0.36129436907638,0.315694108901691,0.323011522021929
"1. FC Kaiserslautern","Eintracht Braunschweig","Germany – 2. Bundesliga",1,1,0.36159169550173,0.295847750865052,0.342560553633218
"US Orleans","RC Lens","France – Ligue 2",2,0,0.357637115125621,0.319068406631682,0.323294478242697
"Portimonense S.C.","Maritimo Funchal","Portugal – Primeira Liga",1,2,0.455900403296511,0.300192880939856,0.243906715763633
"AS Bari","AC Cesena","Italy – Serie B",3,0,0.49012716776089,0.299202942112431,0.210669890126679
"Coritiba FC","EC Vitória","Campeonato Brasileiro da Série A",0,1,0.502439465290217,0.270481706605824,0.227078828103959
"Grémio","Sport Recife","Campeonato Brasileiro da Série A",5,0,0.598553464934791,0.252591239642374,0.148855295422834
"Bradford City AFC","Bristol Rovers","England – League One",3,1,0.429572807829652,0.280209848785434,0.290217343384914
"Blackpool FC","AFC Wimbledon","England – League One",1,0,0.39703829787234,0.298689361702128,0.304272340425532
"Bury FC","Scunthorpe United FC","England – League One",0,1,0.323201744223589,0.287926037626914,0.388872218149497
"Doncaster Rovers FC","Peterborough United FC","England – League One",0,0,0.437515809862463,0.259484110636514,0.303000079501023
"Gillingham FC","Shrewsbury Town FC","England – League One",1,2,0.312469886942979,0.276177350499176,0.411352762557845
"Milton Keynes Dons","Oxford United","England – League One",1,1,0.398447606727037,0.284605433376455,0.316946959896507
"Oldham Athletic AFC","Charlton Athletic","England – League One",3,4,0.238837993165059,0.275168279449322,0.485993727385619
"Southend United FC","Rochdale AFC","England – League One",0,0,0.445213994601938,0.278576756622355,0.276209248775707
"Walsall FC","Plymouth Argyle","England – League One",2,1,0.462995611631098,0.279919982963214,0.257084405405688
"Cambridge United","Colchester United FC","League Two",1,0,0.457946303600967,0.275543962336175,0.266509734062858
"Carlisle United","Mansfield Town","League Two",1,1,0.310599390699885,0.26720057172538,0.422200037574735
"Cheltenham Town","Stevenage FC","League Two",0,1,0.379592329395434,0.269489581918858,0.350918088685707
"Chesterfield FC","Coventry City FC","League Two",0,0,0.295412844036697,0.28256880733945,0.422018348623853
"Crawley Town","Yeovil Town","League Two",2,0,0.425357730248029,0.265413951571658,0.309228318180313
"Exeter City","Newport County","League Two",1,0,0.413136381911044,0.272346888634096,0.31451672945486
"Grimsby Town","Crewe Alexandra FC","League Two",1,0,0.373963160706775,0.274941929421037,0.351094909872188
"Wycombe Wanderers","Forest Green Rovers","League Two",3,1,0.508765189754819,0.264369171971749,0.226865638273431
"Swindon Town FC","Barnet FC","League Two",1,4,0.483231047907429,0.269648264301936,0.247120687790635
"Port Vale FC","Notts County","League Two",0,1,0.327280757717034,0.277862295725573,0.394856946557393
"Morecambe FC","Accrington Stanley","League Two",1,2,0.275510521566879,0.253326557492662,0.471162920940459
"Lincoln City","Luton Town","League Two",0,0,0.369364289578555,0.278606206996396,0.352029503425049
"Brescia Calcio","US Cittá di Palermo","Italy – Serie B",0,0,0.429571050773806,0.304726964142669,0.265701985083526
"Portsmouth","Rotherham United","England – League One",0,1,0.473729875638677,0.268099874674636,0.258170249686687
"Empoli FC","AS Bari","Italy – Serie B",3,2,0.437759104448583,0.306019687435843,0.256221208115575
"Ascoli","Pro Vercelli","Italy – Serie B",1,0,0.391889589367865,0.325268359175328,0.282842051456807
"AC Cesena","Venezia","Italy – Serie B",0,0,0.416880474210387,0.320888259754048,0.262231266035566
"Cremonese","AS Avellino 1912","Italy – Serie B",3,1,0.466783785542325,0.302036567115622,0.231179647342052
"Foggia","Virtus Entella","Italy – Serie B",1,1,0.508362484489669,0.283357582831078,0.208279932679254
"Frosinone Calcio","AS Cittadella","Italy – Serie B",2,1,0.433687017145105,0.297498716029417,0.268814266825478
"Spezia Calcio","Carpi FC","Italy – Serie B",0,1,0.425711060866157,0.324959443127833,0.24932949600601
"Perugia","Pescara Calcio","Italy – Serie B",4,2,0.426063047556566,0.286124451291653,0.287812501151781
"Novara Calcio","Parma FC","Italy – Serie B",0,1,0.367008086253369,0.329811320754717,0.303180592991914
"Salernitana Calcio","Ternana Calcio","Italy – Serie B",3,3,0.543366467769947,0.278459913188227,0.178173619041827
"Dynamo Dresden","SpVgg Greuther Fürth","Germany – 2. Bundesliga",1,1,0.418898707352466,0.286226975991568,0.294874316655966
"1. FC Heidenheim 1846","Jahn Regensburg","Germany – 2. Bundesliga",1,3,0.468293770199487,0.27671904602697,0.254987183773543
"Derby County","Hull City FC","England – Championship",5,0,0.480550596955155,0.275569975090103,0.243879427954741
"OSC Lille","FC Girondins de Bordeaux","France – Ligue 1",0,0,0.358776747119541,0.293937575953359,0.3472856769271
"FC Metz","Paris Saint-Germain","France – Ligue 1",1,5,0.046228685821155,0.0951634410562313,0.858607873122614
"Chamois Niortais FC","Paris FC","France – Ligue 2",0,2,0.404725126299372,0.32731125985956,0.267963613841068
"AS Nancy","FC Valenciennes","France – Ligue 2",3,0,0.533739037600026,0.291869964145112,0.174390998254861
"Le Havre AC","US Orleans","France – Ligue 2",1,1,0.541839165593442,0.292009131158143,0.166151703248415
"Clermont Foot Auvergne","FC Bourg-en-Bresse Péronnas","France – Ligue 2",4,1,0.545768523639647,0.275567095658614,0.178664380701739
"AJ Auxerre","RC Tours","France – Ligue 2",1,1,0.453510508813116,0.317605079461954,0.22888441172493
"Ajaccio AC","Nîmes Olympique","France – Ligue 2",1,4,0.379601094552949,0.309706289841612,0.310692615605439
"Gazélec Ajaccio","Sochaux FC","France – Ligue 2",0,1,0.384382337347572,0.336665909263046,0.278951753389381
"LB Châteauroux","Quevilly Rouen","France – Ligue 2",3,2,0.480643143433033,0.303014155642564,0.216342700924403
"Feirense","Sporting CP","Portugal – Primeira Liga",2,3,0.109150354746631,0.209850359448362,0.680999285805007
"SL Benfica","Portimonense S.C.","Portugal – Primeira Liga",2,1,0.829288356629687,0.113274079891673,0.05743756347864
"Pescara Calcio","Frosinone Calcio","Italy – Serie B",3,3,0.393371073638824,0.274805707781488,0.331823218579688
"Atlético Mineiro","Palmeiras","Campeonato Brasileiro da Série A",1,1,0.405103716199715,0.288846140840625,0.306050142959659
"Arminia Bielefeld","MSV Duisburg","Germany – 2. Bundesliga",0,4,0.460448070320782,0.281311212991371,0.258240716687846
"Holstein Kiel","1. FC Kaiserslautern","Germany – 2. Bundesliga",2,1,0.551388482233494,0.258077637187024,0.190533880579482
"FC Ingolstadt 04","Erzgebirge Aue","Germany – 2. Bundesliga",1,2,0.535825269460273,0.266400631147946,0.197774099391781
"Willem II Tilburg","ADO Den Haag","Netherlands – Eredivisie",1,2,0.421984067260036,0.28172924721696,0.296286685523004
"Heracles Almelo","Feyenoord Rotterdam","Netherlands – Eredivisie",2,4,0.134928221857488,0.197160422142778,0.667911355999734
"Ajax Amsterdam","PEC Zwolle","Netherlands – Eredivisie",3,0,0.779132991127259,0.14041492754855,0.0804520813241901
"Excelsior","Vitesse Arnhem","Netherlands – Eredivisie",0,3,0.301335559265442,0.270450751252087,0.428213689482471
"Oxford United","Gillingham FC","England – League One",3,0,0.589673430119787,0.232716205438261,0.177610364441952
"Northampton Town","Doncaster Rovers FC","England – League One",1,0,0.322767182958573,0.284185682954778,0.393047134086649
"Charlton Athletic","Southend United FC","England – League One",2,1,0.429667014098415,0.266487465028252,0.303845520873334
"Bristol Rovers","Walsall FC","England – League One",2,1,0.489934596588737,0.260700095076868,0.249365308334395
"AFC Wimbledon","Portsmouth","England – League One",0,2,0.341064774009989,0.302933308592723,0.356001917397288
"Peterborough United FC","Bradford City AFC","England – League One",1,3,0.363821138211382,0.272357723577236,0.363821138211382
"Plymouth Argyle","Milton Keynes Dons","England – League One",0,1,0.334169675847369,0.286151159376633,0.379679164775999
"Rochdale AFC","Blackburn Rovers FC","England – League One",0,3,0.32330752318134,0.296774686932416,0.379917789886244
"Fleetwood Town FC","Oldham Athletic AFC","England – League One",2,2,0.565676959477908,0.265827738332232,0.16849530218986
"Shrewsbury Town FC","Wigan Athletic FC","England – League One",1,0,0.267267956236826,0.285242117036378,0.447489926726796
"Scunthorpe United FC","Blackpool FC","England – League One",0,0,0.487805285769212,0.274819879306598,0.237374834924191
"Rotherham United","Bury FC","England – League One",3,2,0.540212946247651,0.253472350145525,0.206314703606823
"Mansfield Town","Grimsby Town","League Two",4,1,0.592574804284136,0.244945007444407,0.162480188271457
"Accrington Stanley","Carlisle United","League Two",3,0,0.416979497545481,0.270285879295409,0.312734623159111
"Colchester United FC","Crawley Town","League Two",3,1,0.437612391769214,0.263039254351845,0.299348353878941
"Barnet FC","Cambridge United","League Two",3,1,0.399709763729536,0.287696703097365,0.312593533173099
"Coventry City FC","Port Vale FC","League Two",1,0,0.553033259269342,0.254620379270161,0.192346361460497
"Crewe Alexandra FC","Chesterfield FC","League Two",5,1,0.416979497545481,0.270285879295409,0.312734623159111
"Luton Town","Swindon Town FC","League Two",0,3,0.580428069987374,0.231657267741014,0.187914662271612
"Forest Green Rovers","Exeter City","League Two",1,3,0.304811250925241,0.274759437453738,0.420429311621021
"Yeovil Town","Cheltenham Town","League Two",0,0,0.343706838172559,0.287943191861377,0.368349969966064
"Stevenage FC","Lincoln City","League Two",1,2,0.340168324407039,0.264575363427697,0.395256312165264
"Notts County","Morecambe FC","League Two",2,0,0.60318961055569,0.230621483766148,0.166188905678161
"Newport County","Wycombe Wanderers","League Two",0,0,0.397912064339128,0.273843976862602,0.32824395879827
"Sunderland AFC","Sheffield United FC","England – Championship",1,2,0.447161597149384,0.285032830931479,0.267805571919137
"Reading","Bristol City","England – Championship",0,1,0.39644983794377,0.276279490465064,0.327270671591166
"Queens Park Rangers","Ipswich Town","England – Championship",2,1,0.492453975350279,0.267926370988893,0.239619653660828
"Leeds United","Burton Albion FC","England – Championship",5,0,0.637162948448891,0.224386071353975,0.138450980197134
"Fulham FC","Cardiff City FC","England – Championship",1,1,0.433755812893225,0.274915656059086,0.291328531047688
"Bolton Wanderers FC","Middlesbrough FC","England – Championship",0,3,0.242142025611176,0.288707799767171,0.469150174621653
"Aston Villa FC","Brentford FC","England – Championship",0,0,0.519864409669939,0.263752924773274,0.216382665556788
"Norwich City FC","Birmingham City","England – Championship",1,0,0.54387035797267,0.24634179273253,0.2097878492948
"Preston North End","Barnsley FC","England – Championship",1,1,0.602843321457564,0.234932247838587,0.162224430703849
"Wolverhampton Wanderers FC","Millwall FC","England – Championship",1,0,0.541992807277343,0.258091812989211,0.199915379733446
"Sheffield Wednesday","Nottingham Forest","England – Championship",3,1,0.519832798241708,0.270312044573372,0.209855157184919
"Manchester City FC","Liverpool FC","England – Premiere League",5,0,0.511191278119455,0.252622191258314,0.236186530622231
"Arsenal FC","AFC Bournemouth","England – Premiere League",3,0,0.710895618296119,0.173789762693281,0.1153146190106
"Brighton & Hove Albion","West Bromwich Albion FC","England – Premiere League",3,1,0.368540562856946,0.314204454230602,0.317254982912452
"Everton FC","Tottenham Hotspur FC","England – Premiere League",0,3,0.256452524812163,0.271329604980825,0.472217870207012
"Leicester City FC","Chelsea FC","England – Premiere League",1,2,0.208803653587217,0.259071199821177,0.532125146591606
"Southampton FC","Watford FC","England – Premiere League",0,2,0.597873460239738,0.242852890678746,0.159273649081515
"Stoke City FC","Manchester United FC","England – Premiere League",2,2,0.132833474157325,0.220294615568778,0.646871910273897
